symbol	ctrl_01	ctrl_02	ctrl_03	ctrl_04	tx_01	tx_02	tx_03	tx_04
Mavs	0.4541259654094169	-0.6321505540939281	0.21288945069749565	1.0647915209023588	-1.5650784634603634	-0.32060462531169126	1.4778809645698545	-0.6918542587129453
Pank2	0.06663412306560541	0.012185572087348885	1.1105553842912006	1.698192500914803	-0.136504919826185	-0.6215230236217624	-0.7439689619113851	-1.3855706749994883
Mir103-2	0.6003170562852364	0.9549220221443679	-1.321999233493876	-0.23923134141055816	-1.0885987920096685	1.5758354150263485	-0.5039918233972114	0.022746696855362406
Rnf24	0.5822260091403226	0.3852533203044897	-1.626471140590874	-0.9843624738930385	-0.013090212957736493	-0.05542496192874123	0.010439875366420211	1.7014295845592171
Gm30590	-0.5396858789826597	-0.5396858789826597	-0.5396858789826597	-0.5396858789826597	-0.5396858789826597	1.5492735103820636	1.6888417635138948	-0.5396858789826597
Gm30679	-0.9604759733681443	-1.740076919857476	0.3853183959478385	-0.47131099997486536	0.9995436589256096	1.1466534600260123	0.6030957209612912	0.03725265733973257
Smox	-0.9902821275932638	-0.9091971270256142	-0.7812876671450583	-0.9716314832396368	0.53344869180562	1.2283314000623318	0.775545503549567	1.1150728095860543
Gm30732	0.3204518637614584	-1.1878952299923136	-1.6669224705274253	-0.3388242802628945	0.729836803468282	0.12808962829365694	0.9267908357306691	1.088472849528565
Gm39938	-0.5386463320965797	-0.5386463320965797	-0.5386463320965797	1.4805818870312517	1.7512961055482266	-0.5386463320965797	-0.5386463320965797	-0.5386463320965797
Prn	-0.5400518359501062	-0.5400518359501062	-0.5400518359501062	-0.5400518359501062	-0.5400518359501062	-0.5400518359501062	1.6088341191088324	1.6314768965918043
Prnp	-0.8440407064144193	-0.6188765175712148	-0.2382344561140426	-1.618342672174215	0.4204739551504418	1.3748535073753392	0.7512295596226011	0.7729373301255068
Rassf2	0.7033509492414443	1.0842450972028541	-0.8814896215744671	-1.8442352629201595	-0.32194915739925367	0.08094749425790519	1.0055605794482738	0.1735699217433029
Slc23a2	0.9557600352384927	0.35943519414783365	-1.9893165116889735	-0.7736896516446435	-0.3263323924683616	0.20938504010219244	0.6666551983088886	0.8981030880046256
Gm14051	-0.5399763853387064	1.6531863254467438	-0.5399763853387064	-0.5399763853387064	-0.5399763853387064	1.586671986585495	-0.5399763853387064	-0.5399763853387064
Gm29720	0.5138113611606546	-0.4766559354110704	1.9982177177395393	-0.07267330569639427	-1.0706140899865142	0.01683666964061212	-1.1440529589422102	0.23513054149538512
Tmem230	0.4626360278527274	0.37818311180433195	0.24111813669698318	0.9944453653357892	0.5199573078095352	-1.3357584383120726	0.5416193985044641	-1.8022009096917586
Pcna	-1.2878859813719976	-0.0389360862468879	0.49959741090202975	2.065010391740529	-0.6681591804497372	-0.036320395065809585	-0.6101677066589882	0.07686154715062249
Cds2	0.1673219648738701	-0.191534019240239	-1.021136334671607	-1.5782847115921599	0.08677182160660138	1.5035285462414765	1.064206469034186	-0.030873736252193293
Gm46766	-0.5150418903789967	-1.3992507389304367	0.8158218265854899	0.07518601049119089	1.640877436017706	0.7060668310733115	-0.522968837270725	-0.8006906375875424
Prokr2	-0.7241833622388796	1.1448479774660376	-0.7241833622388796	-0.7241833622388796	1.2668177722403515	-0.7241833622388796	1.2092510614880088	-0.7241833622388796
Gpcpd1	-1.7390806099254508	0.8183498138760131	-0.5061777513957747	-0.8605001095320632	0.6621617750959873	0.1677496247218694	1.3534399841671831	0.10405727299223588
AU019990	-0.6893882132264234	-0.6893882132264234	-0.6893882132264234	-0.6893882132264234	1.8107152337534622	0.7614899866292533	-0.6893882132264234	0.8747358457494017
Shld1	2.087399476521984	-0.46979950492962863	-0.0779795142598916	-1.0529235421870708	-0.5377550983984386	0.8314574737739803	-0.2845836962358257	-0.4958155942850903
Gm38455	0.45236313887243307	0.48768459550870585	0.4095500778875268	-1.1178017173541581	1.5648140065091507	0.4389933332846584	-1.1178017173541581	-1.1178017173541581
Gm52525	-0.49967750003532396	2.2088696303699398	0.789195369842004	-0.49967750003532396	-0.49967750003532396	-0.49967750003532396	-0.49967750003532396	-0.49967750003532396
Gm22245	-0.5398847510407653	1.5717640962650448	-0.5398847510407653	-0.5398847510407653	-0.5398847510407653	-0.5398847510407653	-0.5398847510407653	1.6675444099795464
Chgb	0.20284053769919524	0.23591173093148188	0.1625239381565486	0.9535545974198276	-1.5466133338741181	-1.5466133338741181	0.7601302632259115	0.7782656003152707
Trmt6	-0.27596150807751696	-0.7659038873034896	1.0164378540617536	1.621208092402352	0.29381115981577177	-0.8799371013828521	-1.312744186668427	0.30308957715229434
Mcm8	-1.7685931511855408	1.241019104553788	1.00131595363638	-0.10638640602723809	-0.5338502362980883	-0.6309717122970121	0.7967912580610443	6.751895566393076e-4
Crls1	-1.1827339533759886	-1.5023457211942683	0.4596460848239778	1.4582166316921528	0.5613852281071324	0.6538618886527123	-0.5098237618477536	0.06179360314203523
Lrrn4	0.29578380882185756	1.4538734820709134	0.2503540506376703	-0.8565256617015724	0.4415312769363694	-1.9106908203491315	0.3905752295763742	-0.06490136599248084
Gm52526	-0.35355339059327373	-0.35355339059327373	-0.35355339059327373	-0.35355339059327373	-0.35355339059327373	-0.35355339059327373	2.474873734152916	-0.35355339059327373
Tmx4	-1.1951450814002187	-0.45119553032378273	0.4361777988047325	-1.6262665986950464	1.1666224508903758	0.5436127358998283	0.9112186716782885	0.21497555314570277
Gm14037	-1.4725185705306323	0.3288658625618813	0.241197532659397	0.21956641025161874	-1.4725185705306323	0.27423339320023393	0.39093796939912906	1.490235972989005
