symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
Gtf2a1	1880.0953929264301	-0.003217424166265825	0.03220491288972706	0.8907752741165752	0.9593234952914912
Rsl1	265.23141849078957	0.0029665440258887102	0.04450959687750947	0.890895233327027	0.9593234952914912
Cfap20dc	52.41030551984355	-0.0023329810659898803	0.060839990101829534	0.8910148671105401	0.9593234952914912
6720473M11Rik	36.83851175540825	-0.002262019104783175	0.06289566031258266	0.8910588669031523	0.9593234952914912
Jmjd8	277.0551217805673	-0.0029413551043920316	0.044934404011795825	0.8910837049287944	0.9593234952914912
Sft2d3	227.61289198768486	-0.002819209481516608	0.04756479438415282	0.8910787805172489	0.9593234952914912
Zfp442	148.480095254587	0.002714871104440678	0.0498129935369196	0.8913559868208265	0.9593851130165452
Oma1	1058.9868273244083	0.003231903493920274	0.03489895903641432	0.8913411667426128	0.9593851130165452
Cdc42	18790.06801613323	-0.003015702146408253	0.027566873539097054	0.8915998862227833	0.959494613966722
Ift88	337.90416425828374	0.003018391155180826	0.04294735087958407	0.8916238694116733	0.959494613966722
Ss18	3952.2371540497174	-0.002890961490267353	0.025600602441260844	0.8918597507607005	0.9596590386888476
Mob3a	6033.232364302283	-0.0027638448088436597	0.02385849142305583	0.8920270006447576	0.9596780005652976
Zfp91	2872.5735845818017	0.0031097386669495255	0.029876182871664717	0.8920435510016481	0.9596780005652976
Gm39860	109.46281280797903	-0.0024887623454969104	0.05496229175802759	0.8927807672876018	0.9596861306872716
Gm38712	63.968785525405494	0.0022707097781059066	0.061812539329248246	0.8923866147611809	0.9596861306872716
Hdhd3	49.73177157173617	-0.002312986360014223	0.060218006050606857	0.8928820052264433	0.9596861306872716
Psmd13	6453.972402018638	0.002739817809942396	0.023764460717249105	0.8926863890684238	0.9596861306872716
Polb	1221.4319168726342	-0.0031861347798570363	0.034702840568919285	0.892856450869702	0.9596861306872716
1700030K09Rik	560.0876324101464	-0.003129399787342361	0.039527642216883985	0.8923752145134305	0.9596861306872716
Gm34189	60.72087024126517	-0.0023552848099136323	0.05901648099444962	0.8927519896067583	0.9596861306872716
Slc25a46	3181.3048426621417	-0.003109229135516721	0.030012233519675614	0.8922385897349779	0.9596861306872716
Dctn4	2150.681098583384	0.003121784536659954	0.030722498318679306	0.8926555595071095	0.9596861306872716
Rnf113a1	421.4052775108962	0.003023224295516025	0.042411825378637066	0.8922877030921006	0.9596861306872716
Ralgds	402.4198552721533	0.003035881056668991	0.0412156700816162	0.8935641502962597	0.9598833645760602
Plpp2	240.7126057200123	0.002852200630528233	0.045634908643675	0.8931650926636783	0.9598833645760602
Pemt	148.53038143122356	0.00263264828278277	0.050495872763081685	0.8935322357947966	0.9598833645760602
Gm11346	28.611173396820377	0.0021120920138273692	0.06582325273766372	0.8933827293000098	0.9598833645760602
Dubr	478.7508091572124	0.0029397751719880613	0.043551967204863005	0.8934627665527712	0.9598833645760602
Zadh2	1613.6162056736503	-0.0031562544547591065	0.03322640812705656	0.8934454060814558	0.9598833645760602
Tnnt3	32.054849485537616	-0.002140522092680443	0.06471135359504782	0.893892666639969	0.9600576808342609
Zfpl1	739.5170310424194	-0.0031466035467612786	0.0367583874625151	0.8938424933271402	0.9600576808342609
Otud3	694.2022458128808	0.0031076620850390073	0.03851979395433143	0.8940586737595446	0.9601074717224657
Mark2	5087.395387580141	-0.002792779419531284	0.02502659262032511	0.8941052784282979	0.9601074717224657
Dnm1	51.793095406221646	-0.0022306660629084494	0.061832981219775845	0.8942272997735692	0.9601492342088616
Gabarapl2	638.415320706698	0.003097005013729894	0.03849640086150754	0.8944385427780533	0.9602867790561923
Mpc2	846.6608988993291	-0.0030750929422568634	0.03765792982384646	0.8957786540622263	0.9603863480711453
Degs1	3345.6685957121285	0.0029473384834287648	0.028919420331900078	0.8963290784918214	0.9603863480711453
Kyat1	486.3430541999028	-0.0029860991353297707	0.040516697963463334	0.8961778500057421	0.9603863480711453
Creb3l1	33.07555245934308	0.002117943199200456	0.06472174360634801	0.8949792022769381	0.9603863480711453
Mkks	733.8384868717416	-0.0030739626474103254	0.036980208059250466	0.8961814242941126	0.9603863480711453
Napb	38.797787246452664	-0.002118961181404586	0.06405283286546203	0.8960306063553805	0.9603863480711453
Dnajc25	315.3438614229265	-0.0028879680257307082	0.043600492151027605	0.8952467400748172	0.9603863480711453
Rlf	2721.2786483799264	0.003056990665014188	0.031070046774929288	0.8952294498137727	0.9603863480711453
Agbl5	1199.7854205393207	-0.003083215343856059	0.036365667131732796	0.8961086522828268	0.9603863480711453
Pcgf3	1912.5655149037698	0.0030233817070157076	0.031023192429117972	0.8963284439558908	0.9603863480711453
Castor2	291.32905343641136	0.0027967711616737096	0.04485056507292158	0.8965268921994015	0.9603863480711453
Nrip2	46.95171145890331	0.0022629204582862088	0.06056368520538392	0.8946582937077473	0.9603863480711453
Gsk3a	3486.4858253567736	-0.0028989608016211097	0.027894946091982085	0.8963632780978994	0.9603863480711453
Armc5	1122.5612601024354	-0.0031310521013410255	0.0351001233861858	0.8947135995600913	0.9603863480711453
Map2k7	3572.2985084316124	0.00286032292233521	0.027100857844853176	0.8962714230040562	0.9603863480711453
Cog4	1983.1348445045735	0.003012995897152816	0.03018321318903919	0.8957633952873325	0.9603863480711453
Sik2	981.5847911522023	0.003059693498326388	0.037538685096016204	0.8963687758474753	0.9603863480711453
Tex264	1097.847163160699	-0.003091302637227217	0.03422317980457394	0.8959543208756304	0.9603863480711453
Agpat3	6263.053099871034	0.0028934802272239804	0.027469840006291813	0.895786920803707	0.9603863480711453
Fam104a	912.7992739214965	-0.003124629956543997	0.03505053536995329	0.8949282512126859	0.9603863480711453
Nup155	7319.672046636462	-0.002629987518182392	0.02350409911627891	0.896219884455066	0.9603863480711453
Map6d1	29.274966752484488	-0.0020506115748713557	0.06588453186668192	0.8963391983023871	0.9603863480711453
Fahd1	121.53895014854145	-0.0025250526418033664	0.051402263295063	0.8964766558422156	0.9603863480711453
Dhx16	605.9782963341999	0.003089412383599379	0.038312125533732394	0.8948414095991668	0.9603863480711453
Kctd11	252.03992330854356	0.002778997744740685	0.045146381483976046	0.8966928862356864	0.960475084486894
Stard9	50.63738966922858	-0.0021626733597555374	0.06198903994412358	0.8971753262479517	0.9605464421731408
Aldh1b1	305.5351799682266	-0.002748515353577167	0.04558091833013825	0.8971023490662363	0.9605464421731408
Clip3	52.334478748146914	-0.0022532094738717573	0.05923978372670355	0.8970264947204463	0.9605464421731408
Crlf3	6579.407891127509	-0.002781940110535461	0.02602300834171615	0.8968784082675624	0.9605464421731408
Mrpl18	5026.813608147537	-0.0027877639726910522	0.02616728803251418	0.8969813262350498	0.9605464421731408
Tor1a	932.9176235329686	-0.003014427686538979	0.038227340733076765	0.8974398567517541	0.9605753976320905
Coasy	1467.3607333742675	0.003031687918600944	0.032580931150274134	0.8972873123392405	0.9605753976320905
Dnajc18	1209.2238269088734	0.0030383655175687816	0.03334269244610122	0.8974518715019817	0.9605753976320905
Rnf208	81.80165614669238	-0.0023664034205664536	0.0552294634949421	0.897622965388933	0.9606695005784078
Hmga1b	203.79599011133962	-0.002680104357207283	0.046761045017638975	0.8977191928380268	0.9606834686629492
Armc7	793.6111191913781	0.0030240200395574767	0.03677246665658267	0.8979463332137403	0.9608375160847415
Adam1a	55.3729830276648	0.0022215579425475785	0.05918933932389265	0.8985263843247909	0.9609537014047099
Akr1b10	388.834619317719	0.002858804266649144	0.042317689751082924	0.8982351496254255	0.9609537014047099
Zfp60	108.33336507526126	-0.002437130565265774	0.05257204925345055	0.8983669621594866	0.9609537014047099
Taf10	2112.679215436607	-0.002984842160293847	0.03199055145928605	0.8984721133884854	0.9609537014047099
Ctrl	43.511317291938084	0.0021260504765393214	0.06222716869924606	0.8985394587253116	0.9609537014047099
Ppp1r18	270.0463836138608	0.002696515731828826	0.04587470169236791	0.8985541104044041	0.9609537014047099
Lysmd3	844.9329382783376	-0.003004943558199442	0.03641196682132219	0.898715533081571	0.9610373490502865
Chek2	669.2334958630485	-0.0029653121173752284	0.038506829290825134	0.8988897411308842	0.9610456826864494
Fbxl6	2692.9274097713997	-0.002930061958820499	0.03042125411629669	0.8988877388240412	0.9610456826864494
Atp6v0d1	1908.9807414100799	0.002953389339432812	0.03146980699301447	0.8991225670933038	0.9612056321665734
Platr27	32.748610317513226	0.0020325274327544036	0.06457289872892548	0.8993985209313943	0.9612337296897939
Rpl27a	13437.075894784344	-0.00269839372850743	0.02576713906966628	0.8993982122974098	0.9612337296897939
Snord83b	120.31354398121732	-0.002319554248204756	0.05546241240440455	0.899311759926987	0.9612337296897939
Btrc	731.3276338830875	-0.002969631685731919	0.037113460267466016	0.8996222913243193	0.9613839253142012
Cd28	654.7261151326584	-0.00295283570478994	0.03784468228619523	0.899781517913715	0.9614651246094374
AU022252	895.1301930455583	-0.0029570896623185325	0.03621971434184475	0.9003747216522217	0.9617430902694127
Exoc1	2049.337885055481	0.0028718667811834455	0.029878432447916273	0.9002582422876277	0.9617430902694127
Grin3b	52.8475665586536	0.0021671891598383053	0.05968447274600974	0.9002995008354673	0.9617430902694127
Diaph3	2469.0259397329582	0.002858937553875158	0.029606089190072193	0.9003641349564665	0.9617430902694127
Exoc4	2656.904952217515	0.0028989545168988276	0.030932856977606657	0.9004848879507334	0.961771819477619
Gm52565	32.2339967102222	0.001970342053829099	0.0656200617381733	0.9007777399563495	0.9618294791590151
Arsg	115.7413805860443	-0.002394105640948958	0.05211187890188775	0.9007886992262395	0.9618294791590151
Ssr4	2608.610925889781	-0.0028435931900206894	0.02950229545522727	0.9007620091792747	0.9618294791590151
Sumf1	661.2422885718062	-0.0029203372219238975	0.03779216176332364	0.9009105555617498	0.9618706708022009
Kbtbd2	1500.3034832407018	-0.0028987183263533478	0.03182056673411546	0.901260416660625	0.96215526503653
Creb3	684.2375696565093	0.002883930631231272	0.03853414800984803	0.9016266697252522	0.9624103066775834
Cul9	300.5607268728178	0.0027021576540892734	0.04377853669747081	0.9016659678405308	0.9624103066775834
Kansl3	3394.1255259838485	0.002841403309428912	0.030431304480784984	0.901941929004415	0.9624629337876239
Apbb2	38.82756842175558	0.0020223160995850933	0.0633379410157129	0.9018049202160244	0.9624629337876239
Osbpl8	7894.759535652606	0.0026917583834969987	0.02689401356020452	0.9019652636638303	0.9624629337876239
Itch	3216.9988805670196	0.0027364824546209096	0.028130696013080526	0.9025256819785331	0.9624712426717006
Rab22a	1138.6620137671468	-0.002904680480467979	0.03396441954613267	0.9021425237125577	0.9624712426717006
Smc4	23121.5953982886	-0.0027119198878043423	0.027453709886274172	0.9022634959427789	0.9624712426717006
Naxe	665.4449368160426	0.0028553935550623437	0.038732868189848835	0.9024388266157688	0.9624712426717006
Car9	40.84728373693705	0.0020134997445712087	0.06311732467007045	0.9025563661798431	0.9624712426717006
Armc6	1088.8413653243524	-0.0029015582594164426	0.03527850958164563	0.9023819135688254	0.9624712426717006
4930563E22Rik	36.859129244255826	0.0019648923722195705	0.06468562734874025	0.9025316873773688	0.9624712426717006
Snhg8	1150.7421262360617	-0.0028639122058708613	0.03734793711125214	0.9030617930217081	0.9625658646549213
Rad54l	3926.7735914186833	-0.0027749986890265744	0.029234240869663242	0.9027934369473545	0.9625658646549213
Denn2b	57.696995986088226	0.0021335640535496228	0.058799680532627206	0.9030225241389329	0.9625658646549213
Setdb2	40.25720784400101	0.002026263354516904	0.062410958777493	0.9029823050158389	0.9625658646549213
Tmem186	1111.558725845293	0.002882294907937619	0.03431076753145843	0.9029663745318427	0.9625658646549213
Trim59	5059.4593596369805	-0.0026677319251503153	0.027410315072254946	0.9037726458317182	0.9627016563088024
Atraid	540.544021023814	0.0027897269353857586	0.0400391785378784	0.9034763700985127	0.9627016563088024
Tsen2	669.5580335545889	-0.002831166594773744	0.03803090654806629	0.9037696302812797	0.9627016563088024
Irgq	723.1905398098011	0.0028316650916491615	0.038142234925303234	0.9036790810346078	0.9627016563088024
Spib	28.387349667983706	0.001889598914877001	0.06633040494565184	0.9036688100852923	0.9627016563088024
Gm51556	62.37300945094321	0.0021500797149412694	0.057672078059924664	0.903769928672214	0.9627016563088024
Retreg1	1762.1701982602967	-0.0028437099617728144	0.03278720005723907	0.90373424783169	0.9627016563088024
Zc3h18	6157.941524780479	-0.0025308396532576923	0.024974648556903425	0.9038664031259691	0.9627127403269037
Pgm2	1268.3969662330787	0.0028449307939708694	0.03418739900716175	0.9041949251926948	0.9628850623248779
Nob1	3737.4731691801976	-0.0028115339493013816	0.03171642819671512	0.9041372869760096	0.9628850623248779
Itprip	1644.1814570309816	-0.0028215208789090754	0.032616596667253354	0.904390456597687	0.9630044965154684
Micall1	1171.1622342785518	-0.002835678890459676	0.034236090147193345	0.9045142589276616	0.9630475378516309
Zfp583	179.57271344251194	0.0024439911994184626	0.04810125204633499	0.904641207976684	0.9630939212951147
Tspan32	647.5519029863771	0.0027480397643225773	0.039914432295125854	0.9050361694699305	0.9632835127763181
Foxred1	2174.7887309084936	0.0027371755988925225	0.029938451950547423	0.9049824477961251	0.9632835127763181
Sirt6	1320.7037646915132	0.0027986847101781754	0.032723568740098824	0.9052178968335624	0.9632835127763181
Ikbip	167.38746934560703	0.002399753537689981	0.04885987289501963	0.905236298499927	0.9632835127763181
Appl1	3598.6599796839855	-0.0026267392529758177	0.027386470358263193	0.9052031322922716	0.9632835127763181
Myl4	86.45791995852623	-0.0021719514715191385	0.05569650214229894	0.9053563924745274	0.9633225548669545
Pkn2	3118.31826544372	0.002649876424602583	0.028189949375222432	0.9056871329344544	0.963574186624055
Wdr31	96.99264211346868	-0.0022267310568807636	0.053515151556471234	0.9058297113688486	0.963574186624055
Xk	175.6390211205818	0.002424029709945351	0.047813171629736556	0.905843161763116	0.963574186624055
Lsm8	2255.5276073652954	0.0027330561999060125	0.0309152929452846	0.9061357376178042	0.9637217914608305
Ttc38	338.1393012380272	-0.0025676235100579657	0.04403901436480326	0.9061488013216121	0.9637217914608305
Kbtbd3	164.13711595001735	0.002366680685032269	0.048984686220567036	0.9063507507562468	0.9637960675611332
Frs2	1424.8688190390485	0.002764659321253148	0.03276423958709578	0.9063855312423402	0.9637960675611332
Calhm2	281.65953449499267	0.0025477903146144234	0.04429052514727442	0.9065011155688744	0.963830238867762
Rita1	240.0203123609743	0.0025010270123181494	0.04535242838872473	0.9066391422168102	0.9638882633103975
Pcnt	5101.569227143882	0.0027219218677306265	0.031186161376579077	0.9067564335164	0.9639061605930225
Snord4a	46.28638528839983	0.0019951119460183764	0.06069012161570143	0.9068228866669942	0.9639061605930225
Phlda3	371.35365513111753	0.0026196328387853287	0.042093157183530905	0.9069850102054968	0.9639582983850379
Rab19	196.12710401083476	-0.0024316527026507118	0.04681828916133057	0.907038856004207	0.9639582983850379
2610318N02Rik	956.6861448199058	-0.0027527913597173975	0.035902395639775486	0.9072902010006411	0.9641367026918212
Kdm5b	2503.625925175192	-0.002695899482845519	0.03114949849712958	0.9076125094392742	0.9642345151470755
Ddx59	300.3448115936848	-0.0025176854453293294	0.044242074140574836	0.9076686381198023	0.9642345151470755
Gm15787	34.93911556841914	-0.0018152055755730476	0.06624710546537659	0.9075484748796077	0.9642345151470755
B4galnt4	41.39383199731726	-0.0019466087442002145	0.0617099152057796	0.90771618036313	0.9642345151470755
Serpinc1	256.5658944846213	0.0024534230519917665	0.045413146836388016	0.9083139501106237	0.9644570579381674
Ttc37	3662.1338235400253	-0.0025877502213680703	0.02844645687975749	0.9082647171368414	0.9644570579381674
Tmem267	171.47813185026365	0.0023156047930801256	0.04893435572892543	0.9084266955246167	0.9644570579381674
Crebbp	2035.480164870812	0.0027077450074239192	0.032823791768908	0.9083330198780274	0.9644570579381674
Zfp945	117.54683983573706	0.0022167493482776767	0.05188507386441162	0.9083687179458193	0.9644570579381674
Dnmbp	303.1164249732408	-0.002455133711171557	0.04530808111776171	0.9084054179019532	0.9644570579381674
Ncapg	6481.946021359181	0.0025525257262731683	0.027821179575563185	0.9085746135004619	0.9645254398833027
Snai3	525.186926935295	0.0025795342792949566	0.04183377371609827	0.9087254363735123	0.9645968927593114
Gm33473	165.97740173600624	-0.0022281918927616008	0.0511373906538785	0.9088887466686163	0.964681586475144
Pik3cd	900.7177320557314	0.0026757718611156727	0.03761258611782358	0.9092637527273937	0.9649022734290149
Rrp1b	7552.349869793374	0.002589770466174154	0.029240760288341414	0.9092604537330584	0.9649022734290149
Rundc1	1178.2837600908535	0.002679010515627728	0.033573789416529665	0.9096010239582404	0.9651708275456724
Rnf113a2	682.1652053140206	0.002660175676496733	0.03765477333861537	0.9097675151073363	0.9651708275456724
Mib1	3895.4368802261724	-0.0024854115508419297	0.027059592124457372	0.9097339486891174	0.9651708275456724
Arfgap2	1066.6643988003723	-0.002674010978713453	0.03509445767837086	0.9100050635873986	0.9652902916363134
Mir703	37.21746246770932	-0.0018423057030537218	0.06363361397289459	0.9100472714829279	0.9652902916363134
Plekho2	1119.0245777609346	-0.0026635690698688127	0.03382369375260811	0.9101921805131712	0.9653553429685149
Mlycd	388.46359528640096	-0.002527764482261204	0.04203954811656371	0.9102941882336713	0.9653748851435958
Scly	829.3442695601004	0.002657269664413979	0.03609216279544154	0.910454772351658	0.9654565388047787
Tgfbr3l	327.7068823304018	-0.0024565895841247394	0.043710608019322944	0.9106372459577043	0.9655083685993271
Dhx33	364.9443687493988	-0.0024721923128923004	0.04327352849167991	0.9106708370148112	0.9655083685993271
Chil5	27.777976271730935	0.0016814265076063864	0.06851613105056827	0.9108626814228051	0.9655304879274136
Cfap97	1385.9577200754525	0.0026439035951523727	0.034869657499077035	0.9110099240082752	0.9655304879274136
Dync1li1	2299.1630256519848	-0.00260751789952606	0.031665394977253465	0.9110260828946279	0.9655304879274136
Tlr7	109.72384700628213	0.0021026890220275482	0.0536107181103606	0.9109129011796889	0.9655304879274136
Sorbs3	31.178194560575825	0.0017860544986605786	0.06470561340571955	0.91128384956409	0.9656650320401945
Slain1os	35.913020644362746	0.0017922973178017365	0.06446297303695986	0.9113202466872832	0.9656650320401945
8030431J09Rik	42.84408752029916	0.0018389540764006912	0.06271327821881711	0.9114621434123915	0.9657267917083865
Hgs	2019.9450682913243	0.0025614079465156353	0.030531262963509512	0.9116575651400091	0.9657566612278369
Zfp87	556.8779096814984	0.002583381355170183	0.03880932904433349	0.9116282593881749	0.9657566612278369
Ddx31	1546.6845228910047	-0.0026041643402299245	0.03394351305076394	0.9122157301925365	0.9659549692610248
Vps45	748.8920541570824	-0.0025573417458651694	0.0391920944629511	0.912219428191698	0.9659549692610248
Rps16	11218.790519747196	-0.002369221435888445	0.025932231313261785	0.9119364479825495	0.9659549692610248
Zfp703	703.6694748688915	-0.0025791864420954373	0.038216705906290005	0.9121779329689624	0.9659549692610248
Kif5a	94.08127548565923	0.0020571194023656166	0.054080311913390314	0.9122629268137886	0.9659549692610248
Dpp4	2731.7575556739916	-0.0025330424319196924	0.03054412660133529	0.9126438748349206	0.9662697547294283
Cenpl	1213.5116302942038	0.0025771299564711163	0.03394990326882907	0.9131246279598995	0.9663013417971629
Rps27	14248.351525430222	-0.0021612581065094754	0.022963825005323204	0.9133011895877179	0.9663013417971629
Col27a1	52.745605609028495	-0.001877937133887941	0.06022612541253171	0.9128210068376488	0.9663013417971629
Nucb1	4885.307462766249	0.002341851596156622	0.026142765440700072	0.9133430085194483	0.9663013417971629
Lins1	675.3523476117751	0.002557509355802846	0.03759655451046185	0.9132634094248833	0.9663013417971629
Tlcd5	29.032053252606648	0.0017040573009587012	0.06631641184367276	0.9130526455309935	0.9663013417971629
Syngr3	53.17322754039707	-0.0018687519838433014	0.06017851528745086	0.9133020111629346	0.9663013417971629
Trappc2	88.16275585449667	0.0020124231594374044	0.0550792132949003	0.9129771609190047	0.9663013417971629
Khk	240.78812433433393	0.0022481916166045258	0.04674657767292513	0.9141037692662368	0.9664660226246811
Nop14	5338.909102637709	-0.0024394155984662365	0.02872606309520951	0.9138717025431325	0.9664660226246811
Gtpbp6	504.12314667367957	-0.002463391843738114	0.04068651843911579	0.9140801252635606	0.9664660226246811
H2az2	809.3700970218558	0.002546376003600621	0.037182358576367945	0.913831258142151	0.9664660226246811
Rpl23	13704.442871707868	-0.002228585303174659	0.02445362259685355	0.9141974414638365	0.9664660226246811
Bphl	186.56642413339773	-0.0022039688778110558	0.04793486641950587	0.9141645633602496	0.9664660226246811
Pdlim2	825.9837378622265	-0.0025454939734062165	0.03617587679582142	0.9141868125023367	0.9664660226246811
Cyth4	2500.7695251186547	-0.002433964875233258	0.028874048949821617	0.9142517543893736	0.9664660226246811
Jade3	1293.314702897153	0.002554546285107361	0.033449727815280335	0.9137437996865109	0.9664660226246811
Rbm39	20240.849244369838	0.0019773099377270696	0.02093124286113296	0.9152557772209314	0.9669849467076108
Gtf2ird1	1039.5308251173665	-0.0025252073391150093	0.03569891659837855	0.9149512129609895	0.9669849467076108
C87436	584.5976714399756	-0.0024541403476874423	0.03977896560494689	0.9152612065388901	0.9669849467076108
B3gnt9	65.3204143163468	-0.001885825941482557	0.058035064008620664	0.915076677518922	0.9669849467076108
Cep70	436.3400574856397	0.0024199447080360094	0.041108722452731186	0.9151507027734416	0.9669849467076108
Csnk1g2	4051.1624614987545	0.0022846051244761836	0.02612254331158829	0.9154168609356131	0.9669849467076108
Actr6	796.9988875745164	0.0025190153156471108	0.03651326880881401	0.9149896515450986	0.9669849467076108
Tmem97	3959.3918386908153	0.002366451480972238	0.0280187923483526	0.9154961378569458	0.9669849467076108
Srsf3	2366.3706549632107	-0.002508383042232764	0.033937825875364334	0.9154299818600884	0.9669849467076108
Inka1	41.39688231076476	0.0017637660791626467	0.062216314698145404	0.9156798907107406	0.9670905941577408
Ypel3	299.49015748243283	-0.0022801689815106657	0.04464989408567189	0.9157851128847541	0.967113290099562
Ppig	6823.843289658674	-0.0023435873591783267	0.027853786109235053	0.9160759375901181	0.9673254689192815
Pros1	80.5127425637142	0.0019050156069897943	0.05635296425742824	0.9161535328578372	0.9673254689192815
Ssna1	2128.9412874942	0.002409933760004469	0.03002274848984439	0.9163814699296363	0.9674776944869561
Utrn	3270.2880834987636	-0.0022861519793373032	0.04396240800486041	0.9164764768218933	0.9674895628638028
Iqcc	474.41646264085955	0.002384087223586209	0.04077446584274307	0.9167452201793477	0.9675079763405945
Calu	7383.725065614007	0.0021531550718967914	0.0242478246713308	0.9166496200402079	0.9675079763405945
Rpl26	18304.487123031697	-0.0020317102084004405	0.022245479750690723	0.9166736502151044	0.9675079763405945
Dcaf12	3723.494729676593	0.0022751941559331084	0.026881918675081898	0.9170569878602902	0.96774858015407506
Tstd3	491.3222002796381	-0.0023704863928373297	0.04072559416157111	0.9172665333873619	0.9678812772358879
Tra2a	8346.902547583577	0.002136321763280355	0.0243084435232666	0.9174290617823688	0.9679105786775993
Ero1a	15043.603312727122	0.0023476585256403497	0.029025281340378416	0.9174619060919791	0.9679105786775993
Dpcd	914.7177543005203	0.0024430967720785826	0.03564335380688899	0.9177122354429492	0.968086247087959
Gm29667	49.95764440516856	0.0017437854398065886	0.06080225838742292	0.9183312735548688	0.9681251712323435
Lhpp	157.9602164178569	-0.0020632591757365924	0.04919271167612399	0.9180115158739897	0.9681251712323435
Arf6	9382.743627014508	0.0022551060046344285	0.026978726856692777	0.9179403458782844	0.9681251712323435
Tmed9	6649.818208701537	-0.0021087220187565848	0.024220941770752354	0.9183062738304668	0.9681251712323435
Eef1akmt1	1146.6530809687572	0.0024254191059634093	0.03490746908276549	0.918335876711823	0.9681251712323435
Capn11	53.47562612863478	0.0017889751782023257	0.05917028261424474	0.9181365795965721	0.9681251712323435
Dele1	1956.7336399821022	-0.0023753935011153063	0.03047725381091275	0.918001259747893	0.9681251712323435
Cmtr1	167.79629686286762	-0.002060884071602228	0.048877615733883356	0.9185038145945545	0.9682138412491653
Rb1cc1	1623.5057149097845	0.0023515785002643868	0.03334685683056898	0.9205399168626976	0.9682245960428156
Sumo1	3049.5294640416564	0.0022797688163484894	0.0295211293475874	0.920383510387135	0.9682245960428156
Gigyf2	4121.124223137182	-0.0022836558438857177	0.03017998028984249	0.9208940629105309	0.9682245960428156
Qser1	1775.569212720554	0.0023482588951169343	0.03257794572758288	0.9203478019045191	0.9682245960428156
Knstrn	2849.122841418792	-0.0023005820639811487	0.029290912565572477	0.9194110346340121	0.9682245960428156
Snap23	1121.304002545965	0.002401202206593004	0.03549673577929587	0.9191321847507169	0.9682245960428156
Atp5e	3546.2327242516644	0.0021683707787242277	0.02681977591001424	0.9208421105258918	0.9682245960428156
Prpf38b	10827.126914694569	-0.002018500481183856	0.023518953028624102	0.920289809649264	0.9682245960428156
Sirt4	504.20733237854836	0.0023053535609115585	0.041203386095095565	0.9190529449261754	0.9682245960428156
Katnal1	183.23578313868998	-0.0020367987879886637	0.049360790181699095	0.9188466788349856	0.9682245960428156
Uevld	173.3107554434598	0.0020419104397655465	0.04842437726282806	0.9198196240010423	0.9682245960428156
Tnks	1548.1784965128159	-0.002378019608366797	0.034961183765793984	0.9199272027586504	0.9682245960428156
Aktip	534.9969535974601	0.0023060646974648056	0.03977554144057031	0.9203549270326805	0.9682245960428156
Pkd1l3	223.93976065947197	0.0021296281526860567	0.04606560100600281	0.9194986681917733	0.9682245960428156
Gpx4	2384.0204276878385	0.0023378660751846594	0.030096430357275394	0.9189438383422032	0.9682245960428156
Appl2	1048.5660804560562	-0.002386644134810896	0.03516959867881484	0.919637618493751	0.9682245960428156
Dctn2	3989.24410400254	-0.0021792207835097193	0.02689299147957373	0.9205608968194947	0.9682245960428156
Crk	2558.365453216996	0.002290386040743888	0.029718157194557688	0.9202168387192956	0.9682245960428156
Engase	488.1914422219858	-0.002309616088249417	0.04023973568338681	0.9198337111855325	0.9682245960428156
Cbx2	931.0864267549848	-0.002359501691570119	0.036212374721143956	0.9204250692675103	0.9682245960428156
Cenpx	1328.3697094528516	0.0023324901214797212	0.03260469950234501	0.9208932136347304	0.9682245960428156
Gm19605	115.47251997218851	-0.0018522341993711536	0.05407559472016674	0.9209450573269586	0.9682245960428156
Iars	14780.565343082213	0.001996094018504493	0.02301287073869797	0.9200190901837602	0.9682245960428156
Arsb	378.31393778736214	-0.002163932203045884	0.04397995638261031	0.9208972952735552	0.9682245960428156
Ppp6r2	665.6033234124026	-0.002376591145733065	0.038897253135975154	0.9186102085243028	0.9682245960428156
Nudt16l1	1073.672178844615	-0.0023639116357627226	0.034289258017693815	0.9203456515513289	0.9682245960428156
Ccdc14	879.2302101431253	-0.002344985228981658	0.03662737062061592	0.9208083052603874	0.9682245960428156
Zfp947	41.74853235066874	0.0016726431480083837	0.06236679523627098	0.9198220082333307	0.9682245960428156
Mocs1	424.0053221350315	0.0022934830991733993	0.04115337944066765	0.9195189450633846	0.9682245960428156
Gm13807	39.36344742805229	0.0016390764264282163	0.062236206700280926	0.9215720724940869	0.968759254998672
Lyrm1	292.00092484590925	0.002098056166503503	0.04533271810518011	0.9216213587814206	0.968759254998672
Srxn1	71.23861375535309	0.0017734276130385908	0.05611682652629639	0.9221539415520971	0.9687900695767437
Plekha5	1483.8194641322636	0.0023145056966979542	0.03375227943606543	0.9219016593584195	0.9687900695767437
Gcsh	2078.224854196253	-0.0022781922088953178	0.03122338650882468	0.9219285194086555	0.9687900695767437
A630089N07Rik	474.93734341508207	0.002139757303845751	0.043737519438701064	0.9220713523081949	0.9687900695767437
Gm10548	31.132629435616188	0.0015354350999771198	0.06602832138441828	0.9219635684636395	0.9687900695767437
Mbp	401.834592489819	0.002217835223515557	0.04127455356663438	0.9220417572749726	0.9687900695767437
Sdf4	13442.29769273868	0.0019097979942181373	0.022503276734843283	0.9222837035358301	0.9688382697443236
Gm8251	47.136990830566376	0.0016341783452557446	0.06170693792642191	0.9224149212575208	0.9688879902259335
